reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
M_p6_m1__Gamma_4_5,M_p6_m1__Gamma_4_5,0.5,0.0,2,0.99987810351042,0.9999999931429784,False,False,0.006036276293359834,,,0.000476837158203125,,
M_p6_m1__Gamma_6,M_p6_m1__Gamma_6,0.5,0.0,1,0.99987810351042,0.9999999987846697,False,False,1.4469623565673828,,,1.386404037475586,,
M_p6_m1__Gamma_7_8,M_p6_m1__Gamma_7_8,0.5,0.0,2,0.99987810351042,0.999999992710711,False,False,2.6001528424296407,,,2.635466894981738,,
M_p6_m1__Gamma_9,M_p6_m1__Gamma_9,0.5,0.0,1,0.99987810351042,0.9999999984151584,False,False,0.0026226043701171875,,,0.003814697265625,,
M_p6_m2__Gamma_4_5,M_p6_m2__Gamma_4_5,0.5,0.0,2,0.9998246123504512,0.9999999931429784,False,False,0.007172398069615995,,,0.007076655425861278,,
M_p6_m2__Gamma_6,M_p6_m2__Gamma_6,0.5,0.0,1,0.9998246123504512,0.9999999987846697,False,False,2.290487289428711,,,2.2034645080566406,,
M_p6_m2__Gamma_7_8,M_p6_m2__Gamma_7_8,0.5,0.0,2,0.9998246123504512,0.999999992710711,False,False,0.7535659637306572,,,0.7998129963916278,,
M_p6_m2__Gamma_9,M_p6_m2__Gamma_9,0.5,0.0,1,0.9998246123504512,0.9999999984151584,False,False,0.000476837158203125,,,0.00667572021484375,,
M_p6_m3__Gamma_4_5,M_p6_m3__Gamma_4_5,0.5,0.0,2,0.9903667979981677,0.9999999931429784,False,False,0.00438327224513298,,,0.004750456534664935,,
M_p6_m3__Gamma_6,M_p6_m3__Gamma_6,0.5,0.0,1,0.9903667979981677,0.9999999987846697,False,False,4.1751861572265625,,,3.1023025512695312,,
M_p6_m3__Gamma_7_8,M_p6_m3__Gamma_7_8,0.5,0.0,2,0.9903667979981677,0.999999992710711,False,False,1.4118627282876015,,,0.43320603336518676,,
M_p6_m3__Gamma_9,M_p6_m3__Gamma_9,0.5,0.0,1,0.9903667979981677,0.9999999984151584,False,False,0.0021457672119140625,,,0.0045299530029296875,,
M_p6_m4__Gamma_4_5,M_p6_m4__Gamma_4_5,0.5,0.0,2,0.999999978191278,0.9999999931429784,False,False,0.007188231197205227,,,0.004060122100335694,,
M_p6_m4__Gamma_6,M_p6_m4__Gamma_6,0.5,0.0,1,0.999999978191278,0.9999999987846697,False,False,8.672475814819336,,,8.645296096801758,,
M_p6_m4__Gamma_7_8,M_p6_m4__Gamma_7_8,0.5,0.0,2,0.999999978191278,0.999999992710711,False,False,7.126882570227495,,,7.13703009122951,,
M_p6_m4__Gamma_9,M_p6_m4__Gamma_9,0.5,0.0,1,0.999999978191278,0.9999999984151584,False,False,0.0021457672119140625,,,0.006198883056640625,,
M_p6_m5__Gamma_4_5,M_p6_m5__Gamma_4_5,0.5,0.0,2,0.9994347411927927,0.9999999931429784,False,False,0.0007539457464619588,,,0.013328003749250111,,
M_p6_m5__Gamma_6,M_p6_m5__Gamma_6,0.5,0.0,1,0.9994347411927927,0.9999999987846697,True,True,11.513710021972656,11.51411873953708,0.24118228834510425,11.355400085449219,11.347634451729622,0.2556625677615082
M_p6_m5__Gamma_7_8,M_p6_m5__Gamma_7_8,0.5,0.0,2,0.9994347411927927,0.999999992710711,True,True,12.69146299524023,12.683518259115838,3.6227167869103125,13.723374742696087,13.716844711895305,3.596870266661431
M_p6_m5__Gamma_9,M_p6_m5__Gamma_9,0.5,0.0,1,0.9994347411927927,0.9999999984151584,False,False,0.005245208740234375,,,0.002384185791015625,,
M_p6_m6__Gamma_4_5,M_p6_m6__Gamma_4_5,0.5,0.0,2,0.9953358177880631,0.9999999931429784,False,False,0.004479478413595184,,,0.00877302622460084,,
M_p6_m6__Gamma_6,M_p6_m6__Gamma_6,0.5,0.0,1,0.9953358177880631,0.9999999987846697,False,False,8.852481842041016,,,9.268999099731445,,
M_p6_m6__Gamma_7_8,M_p6_m6__Gamma_7_8,0.5,0.0,2,0.9953358177880631,0.999999992710711,False,False,7.4494225975400425,,,6.7096182882011535,,
M_p6_m6__Gamma_9,M_p6_m6__Gamma_9,0.5,0.0,1,0.9953358177880631,0.9999999984151584,False,False,0.004291534423828125,,,0.003337860107421875,,
M_p6_m7__Gamma_4_5,M_p6_m7__Gamma_4_5,0.5,0.0,2,0.9998781141514613,0.9999999931429784,False,False,0.0022492363767758856,,,0.005565937771763206,,
M_p6_m7__Gamma_6,M_p6_m7__Gamma_6,0.5,0.0,1,0.9998781141514613,0.9999999987846697,True,True,24.965763092041016,24.952152797154344,2.3657351124045656,24.840116500854492,24.82408796037901,2.399366729113561
M_p6_m7__Gamma_7_8,M_p6_m7__Gamma_7_8,0.5,0.0,2,0.9998781141514613,0.999999992710711,True,True,13.790491513338374,13.795495164182105,-0.276682328204908,13.764147142644655,13.76405105931833,-0.23090596101701943
M_p6_m7__Gamma_9,M_p6_m7__Gamma_9,0.5,0.0,1,0.9998781141514613,0.9999999984151584,False,False,0.00476837158203125,,,0.0069141387939453125,,
M_p6_m8__Gamma_4_5,M_p6_m8__Gamma_4_5,0.5,0.0,2,0.9950125385838786,0.9999999931429784,False,False,0.005250624548326788,,,0.009025332084058618,,
M_p6_m8__Gamma_6,M_p6_m8__Gamma_6,0.5,0.0,1,0.9950125385838786,0.9999999987846697,True,True,30.51924705505371,30.562319074358783,3.1792776925223807,31.140565872192383,31.182588849748313,3.2175803671077583
M_p6_m8__Gamma_7_8,M_p6_m8__Gamma_7_8,0.5,0.0,2,0.9950125385838786,0.999999992710711,True,True,11.784244703038183,11.766932852454445,10.425334074059766,11.458085981000787,11.444936297651049,10.811319156568993
M_p6_m8__Gamma_9,M_p6_m8__Gamma_9,0.5,0.0,1,0.9950125385838786,0.9999999984151584,False,False,0.0007152557373046875,,,0.0095367431640625,,
M_p6_m9__Gamma_4_5,M_p6_m9__Gamma_4_5,0.5,0.0,2,0.9993667285370913,0.9999999931429784,False,False,0.006217195897295617,,,0.007688768146799612,,
M_p6_m9__Gamma_6,M_p6_m9__Gamma_6,0.5,0.0,1,0.9993667285370913,0.9999999987846697,True,True,34.210920333862305,34.19603620256746,1.6516860650511722,34.134864807128906,34.118870326450406,1.6152518136162974
M_p6_m9__Gamma_7_8,M_p6_m9__Gamma_7_8,0.5,0.0,2,0.9993667285370913,0.999999992710711,False,True,9.041552298700898,,,10.131565670816618,10.138326819305057,4.470513791454162
M_p6_m9__Gamma_9,M_p6_m9__Gamma_9,0.5,0.0,1,0.9993667285370913,0.9999999984151584,False,False,0.00095367431640625,,,0.0069141387939453125,,
