reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p3_m9__Gamma_7_8,line_p3_m9__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9958759690076527,0.9999973059500361,False,False,2.154014803711136,,,2.069656000331916,,
line_p3_m9__Gamma_9,line_p3_m9__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9958759690076527,0.9999999989199393,False,False,0.011205673217773438,,,0.25153160095214844,,
K_p4_m1__Gamma_4_5,K_p4_m2__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9989508652861435,0.9999973071729419,False,False,0.022829746111920488,,,0.008011006172376368,,
K_p4_m1__Gamma_6,K_p4_m2__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9989508652861435,0.9999999949490839,False,False,2.9473304748535156,,,2.9726028442382812,,
K_p4_m1__Gamma_7_8,K_p4_m2__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9989508652861435,0.9999973059500361,False,False,0.015728399755926745,,,0.005488807884798688,,
K_p4_m1__Gamma_9,K_p4_m2__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9989508652861435,0.9999999989199393,False,False,0.008106231689453125,,,0.016927719116210938,,
K_p4_m2__Gamma_4_5,K_p4_m1__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9993185037819244,0.9999973071729419,False,False,0.022544112491612627,,,0.008092194914091654,,
K_p4_m2__Gamma_6,K_p4_m1__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9993185037819244,0.9999999949490839,False,False,2.4862289428710938,,,2.44140625,,
K_p4_m2__Gamma_7_8,K_p4_m1__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9993185037819244,0.9999973059500361,False,False,0.022089452403832376,,,0.00951884497531754,,
K_p4_m2__Gamma_9,K_p4_m1__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9993185037819244,0.9999999989199393,False,False,0.0064373016357421875,,,0.011682510375976562,,
K_p4_m3__Gamma_4_5,K_p4_m3__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998135221054212,0.9999973071729419,False,False,0.024515412858349402,,,0.00742550444717285,,
K_p4_m3__Gamma_6,K_p4_m3__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9998135221054212,0.9999999949490839,False,False,1.7101764678955078,,,1.6222000122070312,,
K_p4_m3__Gamma_7_8,K_p4_m3__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9998135221054212,0.9999973059500361,False,False,0.021882617770354777,,,0.010675722683543259,,
K_p4_m3__Gamma_9,K_p4_m3__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998135221054212,0.9999999989199393,False,False,0.013589859008789062,,,0.001430511474609375,,
K_p4_m4__Gamma_4_5,K_p4_m4__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999839484475093,0.9999973071729419,False,False,0.020819007392612672,,,0.0047921541314701515,,
K_p4_m4__Gamma_6,K_p4_m4__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9999839484475093,0.9999999949490839,True,True,9.828329086303711,9.829711914062214,0.21891691246810063,9.868383407592773,9.84889439174079,0.24382922114161987
K_p4_m4__Gamma_7_8,K_p4_m4__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9999839484475093,0.9999973059500361,False,False,0.03137718940040989,,,0.02865985698740794,,
K_p4_m4__Gamma_9,K_p4_m4__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999839484475093,0.9999999989199393,False,False,0.012636184692382812,,,0.017881393432617188,,
K_p4_m9__Gamma_4_5,K_p4_m8__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9989511495178331,0.9999973071729419,False,False,0.03320444175444352,,,0.004060122100335694,,
K_p4_m9__Gamma_6,K_p4_m8__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9989511495178331,0.9999999949490839,True,True,21.474599838256836,21.480614798409114,0.6569064393336932,21.549224853515625,21.544701712471586,0.7070424605389314
K_p4_m9__Gamma_7_8,K_p4_m8__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9989511495178331,0.9999973059500361,False,False,0.04118780150095359,,,0.04456897207801562,,
K_p4_m9__Gamma_9,K_p4_m8__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9989511495178331,0.9999999989199393,False,False,0.0011920928955078125,,,0.017642974853515625,,
line_p5_m1__Gamma_4_5,line_p5_m1__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9577854233535046,0.9999973071729419,False,False,0.0259657426450322,,,0.04763899136230489,,
line_p5_m1__Gamma_6,line_p5_m1__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9577854233535046,0.9999999949490839,False,False,0.5609989166259766,,,0.5784034729003906,,
line_p5_m1__Gamma_7_8,line_p5_m1__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9577854233535046,0.9999973059500361,False,False,1.3892936196246874,,,1.3438401824427229,,
line_p5_m1__Gamma_9,line_p5_m1__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9577854233535046,0.9999999989199393,False,False,0.010728836059570312,,,0.010728836059570312,,
line_p5_m2__Gamma_4_5,line_p5_m2__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9577543786669651,0.9999973071729419,False,False,0.030880498616585116,,,0.034833598995837455,,
line_p5_m2__Gamma_6,line_p5_m2__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9577543786669651,0.9999999949490839,False,False,1.222848892211914,,,1.1920928955078125,,
line_p5_m2__Gamma_7_8,line_p5_m2__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9577543786669651,0.9999973059500361,False,False,0.33039000303699695,,,0.3055006399230157,,
line_p5_m2__Gamma_9,line_p5_m2__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9577543786669651,0.9999999989199393,False,False,0.0035762786865234375,,,0.008106231689453125,,
