qx,qy,reference_mode,candidate_mode,reference_frequency_thz,candidate_frequency_thz,single_overlap_squared,subspace_dimension,subspace_minimum_overlap_squared,basis_dependent
0.6666666666666666,0.0,2,2,3.2743666804827694,3.320246033976429,0.9972205721991911,1,0.9972205721991911,False
0.6666666666666666,0.0,3,3,4.51507839645156,4.699588367714599,0.9994857176017138,1,0.9994857176017138,False
0.6666666666666666,0.0,4,4,8.809709981087671,8.931737144253399,0.9998448279772234,1,0.9998448279772238,False
0.6666666666666666,0.0,5,5,9.617194452031935,9.791213365176931,0.9996055408208138,1,0.9996055408208138,False
0.6666666666666666,0.0,6,6,9.91941676949976,10.048278302599003,0.9912507097417868,1,0.9912507097417868,False
0.6666666666666666,0.0,7,7,10.216031418908184,10.380035822148493,0.9957622840767102,1,0.9957622840767104,False
0.6666666666666666,0.0,8,8,11.030349407984374,10.841230771853386,0.9913915345681127,1,0.9913915345681127,False
0.6666666666666666,0.0,9,9,11.92338993430524,11.832979635239607,0.9962866569488961,1,0.9962866569488963,False
0.6666666666666666,0.16666666666666666,1,1,2.5857329531456057,2.5875521241767867,0.9997408263435599,1,0.9997408263435599,False
0.6666666666666666,0.16666666666666666,2,2,3.2943319190574165,3.3816662790803464,0.9988213700333896,1,0.99882137003339,False
0.6666666666666666,0.16666666666666666,3,3,4.157062394476315,4.248396862566375,0.9987053407181541,1,0.9987053407181539,False
0.6666666666666666,0.16666666666666666,4,4,8.797329874388392,8.981035716903913,0.9973706517917049,1,0.9973706517917049,False
0.6666666666666666,0.16666666666666666,5,5,9.654584801594545,9.790006869730885,0.9831408457458316,1,0.9831408457458314,False
0.6666666666666666,0.16666666666666666,6,6,9.79103198725101,9.88337213740661,0.972601248806609,1,0.972601248806609,False
0.6666666666666666,0.16666666666666666,7,7,10.03503580542969,10.222734462105407,0.9824879293132812,1,0.9824879293132812,False
0.6666666666666666,0.16666666666666666,8,8,11.300433831226725,11.129066628272284,0.9969508868580534,1,0.9969508868580534,False
0.6666666666666666,0.16666666666666666,9,9,11.934433452189406,11.850183727254535,0.9961250303433262,1,0.9961250303433262,False
0.6666666666666666,0.3333333333333333,1,1,3.164617745950527,3.134504768867634,0.9970614030443533,1,0.9970614030443535,False
0.6666666666666666,0.3333333333333333,2,2,3.274408343036263,3.320291686954008,0.9972356324872291,1,0.9972356324872289,False
0.6666666666666666,0.3333333333333333,3,3,4.515067845667616,4.699434469283786,0.9994856221738186,1,0.9994856221738186,False
0.6666666666666666,0.3333333333333333,4,4,8.809785670805523,8.931919110817098,0.9998448757021121,1,0.9998448757021121,False
0.6666666666666666,0.3333333333333333,5,5,9.617153997568176,9.791380122712262,0.9995998110474421,1,0.9995998110474423,False
0.6666666666666666,0.3333333333333333,6,6,9.919416482542207,10.048332001654876,0.9912360279405962,1,0.9912360279405964,False
0.6666666666666666,0.3333333333333333,7,7,10.21606828002001,10.380034388644734,0.9957631210683829,1,0.9957631210683832,False
