reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p2_m5__Gamma_9,line_p2_m5__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9861560935539005,0.99999999050316,False,False,0.0362396240234375,,,0.0016689300537109375,,
line_p2_m6__Gamma_4_5,line_p2_m6__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9857231870331322,0.9999624564672188,False,False,0.047315727320130285,,,3.303099946556526,,
line_p2_m6__Gamma_6_7,line_p2_m6__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9857231870331322,0.9999624565609744,False,False,2.5610259795366836,,,2.8085088176545066,,
line_p2_m6__Gamma_8,line_p2_m6__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9857231870331322,0.9999999900036043,False,False,19.571781158447266,,,19.603967666625977,,
line_p2_m6__Gamma_9,line_p2_m6__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9857231870331322,0.99999999050316,False,False,0.008106231689453125,,,0.03552436828613281,,
line_p2_m7__Gamma_4_5,line_p2_m7__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9987704520289585,0.9999624564672188,False,False,0.048407779324380805,,,0.21932073126141557,,
line_p2_m7__Gamma_6_7,line_p2_m7__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9987704520289585,0.9999624565609744,False,False,2.679847101207236,,,3.004270596359725,,
line_p2_m7__Gamma_8,line_p2_m7__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9987704520289585,0.9999999900036043,False,False,15.23447036743164,,,15.209197998046875,,
line_p2_m7__Gamma_9,line_p2_m7__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9987704520289585,0.99999999050316,False,False,0.0073909759521484375,,,0.04220008850097656,,
line_p2_m8__Gamma_4_5,line_p2_m8__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9997690167796637,0.9999624564672188,False,False,0.049891045975163945,,,0.21779051093035928,,
line_p2_m8__Gamma_6_7,line_p2_m8__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9997690167796637,0.9999624565609744,False,False,3.2310183241056607,,,3.636839990925967,,
line_p2_m8__Gamma_8,line_p2_m8__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9997690167796637,0.9999999900036043,False,False,26.574373245239258,,,26.64804458618164,,
line_p2_m8__Gamma_9,line_p2_m8__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9997690167796637,0.99999999050316,False,False,0.026941299438476562,,,0.002384185791015625,,
line_p2_m9__Gamma_4_5,line_p2_m9__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9999125934101087,0.9999624564672188,False,False,0.03995841328658129,,,0.06766720827753873,,
line_p2_m9__Gamma_6_7,line_p2_m9__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9999125934101087,0.9999624565609744,False,False,0.7279859791950837,,,0.7335489171085483,,
line_p2_m9__Gamma_8,line_p2_m9__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9999125934101087,0.9999999900036043,True,True,30.591487884521484,30.572618756976663,1.3564752072703357,30.6093692779541,30.635070800780408,1.5760149274559598
